Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Type","Material - Core","Inductance","Tolerance","Current Rating (Amps)","Current - Saturation (Isat)","Shielding","DC Resistance (DCR)","Q @ Freq","Frequency - Self Resonant","Ratings","Operating Temperature","Inductance Frequency - Test","Mounting Type","Package / Case","Supplier Device Package","Size / Dimension","Height - Seated (Max)","Features"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_decoupling_mlz2012_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2549/MFG_MLZ2012.jpg","445-6758-2-ND,445-6758-1-ND,445-6758-6-ND","MLZ2012N2R2LT000","TDK Corporation","TDK Corporation","FIXED IND 2.2UH 800MA 120MOHM SM","34,676","0.12","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLZ","Active","Multilayer","Ferrite","2.2 µH","±20%","800 mA","170mA","Shielded","120mOhm","-","120MHz","-","-55°C ~ 125°C","2 MHz","Surface Mount","0805 (2012 Metric)","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_decoupling_mlz2012_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2549/MFG_MLZ2012.jpg","445-6401-2-ND,445-6401-1-ND,445-6401-6-ND","MLZ2012M4R7WT000","TDK Corporation","TDK Corporation","FIXED IND 4.7UH 500MA 300MOHM SM","27,128","0.12","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLZ","Active","Multilayer","Ferrite","4.7 µH","±20%","500 mA","180mA","Shielded","300mOhm","-","70MHz","-","-55°C ~ 125°C","2 MHz","Surface Mount","0805 (2012 Metric)","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_decoupling_mlz2012_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2549/MFG_MLZ2012.jpg","445-6394-2-ND,445-6394-1-ND,445-6394-6-ND","MLZ2012A3R3WT000","TDK Corporation","TDK Corporation","FIXED IND 3.3UH 450MA 340MOHM SM","20,312","0.12","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLZ","Active","Multilayer","Ferrite","3.3 µH","±20%","450 mA","200mA","Shielded","340mOhm","-","90MHz","-","-55°C ~ 125°C","10 MHz","Surface Mount","0805 (2012 Metric)","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_decoupling_mlz2012_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2549/MFG_MLZ2012.jpg","445-15751-2-ND,445-15751-1-ND,445-15751-6-ND","MLZ2012P220WT000","TDK Corporation","TDK Corporation","FIXED IND 22UH 220MA 1.25OHM SMD","427,575","0.12","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLZ","Active","Multilayer","Ferrite","22 µH","±20%","220 mA","100mA","Shielded","1.25Ohm","-","-","-","-55°C ~ 125°C","2 MHz","Surface Mount","0805 (2012 Metric)","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_decoupling_mlz2012_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2549/MFG_MLZ2012.jpg","445-6763-2-ND,445-6763-1-ND,445-6763-6-ND","MLZ2012N150LT000","TDK Corporation","TDK Corporation","FIXED IND 15UH 350MA 470MOHM SMD","236,801","0.12","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLZ","Active","Multilayer","Ferrite","15 µH","±20%","350 mA","90mA","Shielded","470mOhm","-","-","-","-55°C ~ 125°C","2 MHz","Surface Mount","0805 (2012 Metric)","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_decoupling_mlz2012_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2549/MFG_MLZ2012.jpg","445-6397-2-ND,445-6397-1-ND,445-6397-6-ND","MLZ2012M150WT000","TDK Corporation","TDK Corporation","FIXED IND 15UH 250MA 950MOHM SMD","119,180","0.12","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLZ","Active","Multilayer","Ferrite","15 µH","±20%","250 mA","120mA","Shielded","950mOhm","-","40MHz","-","-55°C ~ 125°C","2 MHz","Surface Mount","0805 (2012 Metric)","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_decoupling_mlz2012_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2549/MFG_MLZ2012.jpg","445-6400-2-ND,445-6400-1-ND,445-6400-6-ND","MLZ2012M470WT000","TDK Corporation","TDK Corporation","FIXED IND 47UH 170MA 3.7 OHM SMD","97,673","0.12","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLZ","Active","Multilayer","Ferrite","47 µH","±20%","170 mA","50mA","Shielded","3.7Ohm","-","20MHz","-","-55°C ~ 125°C","2 MHz","Surface Mount","0805 (2012 Metric)","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_decoupling_mlz2012_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2549/MFG_MLZ2012.jpg","445-9495-2-ND,445-9495-1-ND,445-9495-6-ND","MLZ2012N220LT000","TDK Corporation","TDK Corporation","FIXED IND 22UH 300MA 670MOHM SMD","49,865","0.12","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLZ","Active","Multilayer","Ferrite","22 µH","±20%","300 mA","70mA","Shielded","670mOhm","-","-","-","-55°C ~ 125°C","2 MHz","Surface Mount","0805 (2012 Metric)","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_decoupling_mlz2012_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2549/MFG_MLZ2012.jpg","445-6399-2-ND,445-6399-1-ND,445-6399-6-ND","MLZ2012M330WT000","TDK Corporation","TDK Corporation","FIXED IND 33UH 190MA 2.6 OHM SMD","25,182","0.12","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLZ","Active","Multilayer","Ferrite","33 µH","±20%","190 mA","55mA","Shielded","2.6Ohm","-","-","-","-55°C ~ 125°C","2 MHz","Surface Mount","0805 (2012 Metric)","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_decoupling_mlz2012_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2549/MFG_MLZ2012.jpg","445-6402-2-ND,445-6402-1-ND,445-6402-6-ND","MLZ2012M6R8WT000","TDK Corporation","TDK Corporation","FIXED IND 6.8UH 350MA 400MOHM SM","26,151","0.12","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLZ","Active","Multilayer","Ferrite","6.8 µH","±20%","350 mA","220mA","Shielded","400mOhm","-","-","-","-55°C ~ 125°C","2 MHz","Surface Mount","0805 (2012 Metric)","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_decoupling_mlz2012_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2549/MFG_MLZ2012.jpg","445-6398-2-ND,445-6398-1-ND,445-6398-6-ND","MLZ2012M220WT000","TDK Corporation","TDK Corporation","FIXED IND 22UH 220MA 2 OHM SMD","17,327","0.12","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLZ","Active","Multilayer","Ferrite","22 µH","±20%","220 mA","60mA","Shielded","2Ohm","-","-","-","-55°C ~ 125°C","2 MHz","Surface Mount","0805 (2012 Metric)","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_automotive_decoupling_mlz2012_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2549/MFG_MLZ2012.jpg","445-MLZ2012DR10DTD25TR-ND,445-MLZ2012DR10DTD25CT-ND,445-MLZ2012DR10DTD25DKR-ND","MLZ2012DR10DTD25","TDK Corporation","TDK Corporation","FIXED IND 100NH 1.15A 70MOHM SMD","10,162","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLZ","Active","Multilayer","Ferrite","100 nH","±20%","1.15 A","1A","Shielded","70mOhm","-","-","AEC-Q200","-55°C ~ 125°C","25 MHz","Surface Mount","0805 (2012 Metric)","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_decoupling_mlz2012_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2549/MFG_MLZ2012.jpg","445-8657-2-ND,445-8657-1-ND,445-8657-6-ND","MLZ2012M1R0HT000","TDK Corporation","TDK Corporation","FIXED IND 1UH 800MA 100 MOHM SMD","220,989","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLZ","Active","Multilayer","Ferrite","1 µH","±20%","800 mA","700mA","Shielded","100mOhm","-","150MHz","-","-55°C ~ 125°C","2 MHz","Surface Mount","0805 (2012 Metric)","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_decoupling_mlz2012_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2549/MFG_MLZ2012.jpg","445-8658-2-ND,445-8658-1-ND,445-8658-6-ND","MLZ2012M2R2HT000","TDK Corporation","TDK Corporation","FIXED IND 2.2UH 600MA 160MOHM SM","149,435","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLZ","Active","Multilayer","Ferrite","2.2 µH","±20%","600 mA","400mA","Shielded","160mOhm","-","100MHz","-","-55°C ~ 125°C","2 MHz","Surface Mount","0805 (2012 Metric)","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_decoupling_mlz2012_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2549/MFG_MLZ2012.jpg","445-8659-2-ND,445-8659-1-ND,445-8659-6-ND","MLZ2012M4R7HT000","TDK Corporation","TDK Corporation","FIXED IND 4.7UH 400MA 340MOHM SM","101,931","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLZ","Active","Multilayer","Ferrite","4.7 µH","±20%","400 mA","300mA","Shielded","340mOhm","-","60MHz","-","-55°C ~ 125°C","2 MHz","Surface Mount","0805 (2012 Metric)","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_decoupling_mlz2012_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2549/MFG_MLZ2012.jpg","445-15750-2-ND,445-15750-1-ND,445-15750-6-ND","MLZ2012M6R8HT000","TDK Corporation","TDK Corporation","FIXED IND 6.8UH 350MA 400MOHM SM","49,938","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLZ","Active","Multilayer","Ferrite","6.8 µH","±20%","350 mA","220mA","Shielded","400mOhm","-","-","-","-55°C ~ 125°C","2 MHz","Surface Mount","0805 (2012 Metric)","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_decoupling_mlz2012_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2549/MFG_MLZ2012.jpg","445-15749-2-ND,445-15749-1-ND,445-15749-6-ND","MLZ2012M3R3HT000","TDK Corporation","TDK Corporation","FIXED IND 3.3UH 500MA 200MOHM SM","25,624","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLZ","Active","Multilayer","Ferrite","3.3 µH","±20%","500 mA","350mA","Shielded","200mOhm","-","-","-","-55°C ~ 125°C","2 MHz","Surface Mount","0805 (2012 Metric)","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_decoupling_mlz2012_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2549/MFG_MLZ2012.jpg","445-8656-2-ND,445-8656-1-ND,445-8656-6-ND","MLZ2012M100HT000","TDK Corporation","TDK Corporation","FIXED IND 10UH 300MA 680MOHM SMD","24,134","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLZ","Active","Multilayer","Ferrite","10 µH","±20%","300 mA","200mA","Shielded","680mOhm","-","-","-","-55°C ~ 125°C","2 MHz","Surface Mount","0805 (2012 Metric)","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_standard_mlf2012_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2355/MFG_MLF2012.jpg","445-1032-2-ND,445-1032-1-ND,445-1032-6-ND","MLF2012D47NMT000","TDK Corporation","TDK Corporation","FIXED IND 47NH 300MA 100MOHM SMD","23,928","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLF","Active","Multilayer","Ferrite","47 nH","±20%","300 mA","-","Shielded","100mOhm Max","15 @ 50MHz","550MHz","-","-55°C ~ 125°C","50 MHz","Surface Mount","0805 (2012 Metric)","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_automotive_decoupling_mlz2012_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2549/MFG_MLZ2012.jpg","445-16378-2-ND,445-16378-1-ND,445-16378-6-ND","MLZ2012N1R0LTD25","TDK Corporation","TDK Corporation","FIXED IND 1UH 1.15A 60 MOHM SMD","43,902","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLZ","Active","Multilayer","Ferrite","1 µH","±20%","1.15 A","220mA","Shielded","60mOhm","-","-","AEC-Q200","-55°C ~ 125°C","2 MHz","Surface Mount","0805 (2012 Metric)","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_automotive_decoupling_mlz2012_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2549/MFG_MLZ2012.jpg","445-16384-2-ND,445-16384-1-ND,445-16384-6-ND","MLZ2012N6R8LTD25","TDK Corporation","TDK Corporation","FIXED IND 6.8UH 550MA 250MOHM SM","36,996","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLZ","Active","Multilayer","Ferrite","6.8 µH","±20%","550 mA","110mA","Shielded","250mOhm","-","-","AEC-Q200","-55°C ~ 125°C","2 MHz","Surface Mount","0805 (2012 Metric)","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_automotive_decoupling_mlz2012_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2549/MFG_MLZ2012.jpg","445-16372-2-ND,445-16372-1-ND,445-16372-6-ND","MLZ2012A1R0WTD25","TDK Corporation","TDK Corporation","FIXED IND 1UH 900MA 100 MOHM SMD","33,816","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLZ","Active","Multilayer","Ferrite","1 µH","±20%","900 mA","280mA","Shielded","100mOhm","-","-","AEC-Q200","-55°C ~ 125°C","10 MHz","Surface Mount","0805 (2012 Metric)","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_automotive_decoupling_mlz2012_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2549/MFG_MLZ2012.jpg","445-17081-2-ND,445-17081-1-ND,445-17081-6-ND","MLZ2012M4R7WTD25","TDK Corporation","TDK Corporation","FIXED IND 4.7UH 500MA 300MOHM SM","19,798","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLZ","Active","Multilayer","Ferrite","4.7 µH","±20%","500 mA","180mA","Shielded","300mOhm","-","-","AEC-Q200","-55°C ~ 125°C","2 MHz","Surface Mount","0805 (2012 Metric)","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_automotive_decoupling_mlz2012_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2549/MFG_MLZ2012.jpg","445-16374-2-ND,445-16374-1-ND,445-16374-6-ND","MLZ2012A2R2WTD25","TDK Corporation","TDK Corporation","FIXED IND 2.2UH 650MA 150MOHM SM","11,990","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLZ","Active","Multilayer","Ferrite","2.2 µH","±20%","650 mA","210mA","Shielded","150mOhm","-","-","AEC-Q200","-55°C ~ 125°C","10 MHz","Surface Mount","0805 (2012 Metric)","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.041"" (1.05mm)","-"
